Keyword/Keyword Phrase,Related Terms,Volume,CPC,URL,Outbound Links
plumber,plumber edinburgh,2400,7.59,http://www.cummingsplumbing.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber edinburgh,2400,7.59,https://edinburgh-reviews.co.uk/6-of-the-most-recommended-plumbers-in-edinburgh/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber edinburgh,2400,7.59,https://www.trustatrader.com/plumbers-in-edinburgh,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber edinburgh,2400,7.59,https://www.emergencyplumbersedinburgh.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber edinburgh,2400,7.59,https://www.albionplumbing.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber edinburgh,2400,7.59,https://www.cullen-plumbing.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber edinburgh,2400,7.59,https://www.ratedpeople.com/local-plumbers/city-of-edinburgh/edinburgh,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber edinburgh,2400,7.59,http://www.abbeyhillplumbing.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber edinburgh,2400,7.59,https://celsiusplumbingandheating.com/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber edinburgh,2400,7.59,http://williamsplumbingedinburgh.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,http://www.manchesters-plumbers.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.gumtree.com/plumbing-services/manchester,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.checkatrade.com/Search/General-Plumbing/in/Manchester,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.yell.com/s/plumbers-manchester.html,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,http://www.local-manchester-plumbers.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.plumbersmanchester-0161.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.manchesterplumber.org.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.localplumberswecare.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.manchesterplumber247365.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.mybuilder.com/plumbers/lancashire/manchester,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.ratedpeople.com/local-plumbers/greater-manchester/manchester,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.trustatrader.com/plumbers-in-manchester,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,https://www.manchesterheatingandplumbing.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,http://manchesterplumbingandheating.co.uk/plumber/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber manchester,2400,7.42,http://www.gtecplumbing.co.uk/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.cashfloat.co.uk/blog/money-borrowing/plumber-salary/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.totaljobs.com/salary-checker/average-plumber-salary,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.indeed.co.uk/salaries/Plumber-Salaries,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.payscale.com/research/UK/Job=Plumber/Hourly_Rate,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,http://www.ladbible.com/community/uk-inspirational-self-employed-london-plumber-earns-210000-a-year-in-his-mid-30s-20180204,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.theguardian.com/money/2002/nov/03/wageslaves.careers,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,"https://www.glassdoor.co.uk/Salaries/plumber-salary-SRCH_KO0,7.htm","{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.adzuna.co.uk/jobs/salaries/plumber,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.tradesmansaver.co.uk/knowledgehub/what-are-tradesman,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.careerexplorer.com/careers/plumber/salary/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://be-a.co.uk/plumber-wages/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.thesun.co.uk/archives/news/751087/what-happened-when-pimlico-plumbers-leaked-everyones-salary/,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.cv-library.co.uk/salary-guide/average-plumber-salary,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
plumber,plumber salary,2400,1.27,https://www.reed.co.uk/average-salary/average-domestic-plumber-salary-in-brighton,"{OutboundLink1,OutboundLink2,OutboundLink3,OutboundLink4,OutboundLink5}"
